trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
359,False,"{'a': 0.5, 'e': 0.4315833452999863}",25,0,-18.928529196042778,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
360,False,"{'a': 0.5, 'e': 0.43000001199998633}",20,0,5.1786162924823405,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
361,False,"{'a': 0.5, 'e': 0.42841667869998634}",25,7,13.740352107778751,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
362,False,"{'a': 0.5, 'e': 0.42683334539998635}",20,0,-129.84118054392835,"{0: 12, 1: 2, 2: 2, 3: 2, 4: 2}",0
363,False,"{'a': 0.5, 'e': 0.42525001209998636}",20,5,13.446979639343946,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
364,False,"{'a': 0.5, 'e': 0.4236666787999864}",30,10,-23.59383485023863,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",1
365,False,"{'a': 0.5, 'e': 0.4220833454999864}",25,0,-17.714430644499153,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
366,False,"{'a': 0.5, 'e': 0.4205000121999864}",20,3,2.310147681658708,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
367,False,"{'a': 0.5, 'e': 0.4189166788999864}",20,8,-58.378795499505536,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 1}",1
368,False,"{'a': 0.5, 'e': 0.4173333455999864}",20,6,-42.69368008840685,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
369,False,"{'a': 0.5, 'e': 0.4157500122999864}",20,0,-116.78171104213153,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 3}",0
370,False,"{'a': 0.5, 'e': 0.41416667899998644}",30,7,20.10487100004772,"{0: 22, 1: 0, 2: 0, 3: 1, 4: 0}",1
371,False,"{'a': 0.5, 'e': 0.41258334569998645}",25,8,18.877072753251493,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
372,False,"{'a': 0.5, 'e': 0.41100001239998646}",25,14,-9.168361905407986,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
373,False,"{'a': 0.5, 'e': 0.40941667909998647}",20,0,1.1491008713926363,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
374,False,"{'a': 0.5, 'e': 0.4078333457999865}",35,0,-77.98197066794654,"{0: 29, 1: 0, 2: 4, 3: 0, 4: 2}",1
375,False,"{'a': 0.5, 'e': 0.4062500124999865}",20,10,-3.2084937891378544,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
376,False,"{'a': 0.5, 'e': 0.4046666791999865}",20,6,-20.312664662099557,"{0: 12, 1: 0, 2: 0, 3: 2, 4: 0}",1
377,False,"{'a': 0.5, 'e': 0.4030833458999865}",20,0,-14.55073229652587,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",1
378,False,"{'a': 0.5, 'e': 0.4015000125999865}",25,6,5.587849959772995,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 0}",1
379,False,"{'a': 0.5, 'e': 0.39991667929998653}",20,0,-73.78608186203806,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
380,False,"{'a': 0.5, 'e': 0.39833334599998654}",30,14,-13.78375966073356,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
381,False,"{'a': 0.5, 'e': 0.39675001269998655}",20,9,8.157876175803139,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
382,False,"{'a': 0.5, 'e': 0.39516667939998656}",20,3,32.1460014145221,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
383,False,"{'a': 0.5, 'e': 0.3935833460999866}",20,9,-9.065902009493419,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
384,False,"{'a': 0.5, 'e': 0.3920000127999866}",20,13,-28.437416399401865,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
385,False,"{'a': 0.5, 'e': 0.3904166794999866}",20,12,-17.314038541987085,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
386,False,"{'a': 0.5, 'e': 0.3888333461999866}",20,13,0.7012901478938194,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
387,False,"{'a': 0.5, 'e': 0.3872500128999866}",30,3,-6.245938130647975,"{0: 23, 1: 1, 2: 3, 3: 0, 4: 0}",1
388,False,"{'a': 0.5, 'e': 0.38566667959998663}",25,0,-17.40716831570675,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
389,False,"{'a': 0.5, 'e': 0.38408334629998664}",20,13,-7.846415862606015,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
390,False,"{'a': 0.5, 'e': 0.38250001299998665}",30,4,-91.7694575732445,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 2}",1
391,False,"{'a': 0.5, 'e': 0.38091667969998666}",30,12,2.82890772711295,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
392,False,"{'a': 0.5, 'e': 0.37933334639998667}",20,2,-78.42241584038076,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 2}",1
393,False,"{'a': 0.5, 'e': 0.3777500130999867}",25,15,8.034001039722824,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
394,False,"{'a': 0.5, 'e': 0.3761666797999867}",30,8,-37.77269530163068,"{0: 16, 1: 2, 2: 2, 3: 2, 4: 0}",1
395,False,"{'a': 0.5, 'e': 0.3745833464999867}",25,0,-73.17815637460507,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
396,False,"{'a': 0.5, 'e': 0.3730000131999867}",35,21,10.974034261655085,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
397,False,"{'a': 0.5, 'e': 0.3714166798999867}",30,8,6.695714225308955,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 0}",1
398,False,"{'a': 0.5, 'e': 0.36983334659998673}",25,17,-28.227403705838682,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
399,False,"{'a': 0.5, 'e': 0.36825001329998674}",25,11,-17.664340355509164,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
400,False,"{'a': 0.5, 'e': 0.36666667999998676}",20,12,-8.071416339155014,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
401,False,"{'a': 0.5, 'e': 0.36508334669998677}",30,11,-10.071666150520239,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 0}",1
402,False,"{'a': 0.5, 'e': 0.3635000133999868}",20,5,10.113880234788681,"{0: 12, 1: 3, 2: 0, 3: 0, 4: 0}",1
403,False,"{'a': 0.5, 'e': 0.3619166800999868}",25,0,42.700230495766135,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
404,False,"{'a': 0.5, 'e': 0.3603333467999868}",25,0,-34.090367889304105,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
405,False,"{'a': 0.5, 'e': 0.3587500134999868}",20,0,1.6469917202094888,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
406,False,"{'a': 0.5, 'e': 0.3571666801999868}",20,0,-24.933090937641115,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
407,False,"{'a': 0.5, 'e': 0.35558334689998683}",20,4,-34.715464131911,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 1}",1
408,False,"{'a': 0.5, 'e': 0.35400001359998684}",25,18,9.31761353817113,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
409,False,"{'a': 0.5, 'e': 0.35241668029998685}",20,15,-12.909688553482615,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
410,False,"{'a': 0.5, 'e': 0.35083334699998686}",30,19,8.845404169009448,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
411,False,"{'a': 0.5, 'e': 0.34925001369998687}",25,0,13.650324138049434,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
412,False,"{'a': 0.5, 'e': 0.3476666803999869}",20,0,-11.226798883260173,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
413,False,"{'a': 0.5, 'e': 0.3460833470999869}",25,12,19.865751526178336,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
414,False,"{'a': 0.5, 'e': 0.3445000137999869}",20,1,-10.680353302166635,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
415,False,"{'a': 0.5, 'e': 0.3429166804999869}",20,1,-35.2580071286686,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 1}",1
416,False,"{'a': 0.5, 'e': 0.3413333471999869}",20,7,13.617269029443177,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
417,False,"{'a': 0.5, 'e': 0.33975001389998694}",20,0,-25.638458812433804,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",1
418,False,"{'a': 0.5, 'e': 0.33816668059998695}",20,0,-66.06710766430916,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
419,False,"{'a': 0.5, 'e': 0.33658334729998696}",20,1,-8.253877919083948,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 0}",1
420,False,"{'a': 0.5, 'e': 0.33500001399998697}",25,0,-7.283443289598973,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
421,False,"{'a': 0.5, 'e': 0.333416680699987}",20,13,13.005101667960847,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
422,False,"{'a': 0.5, 'e': 0.331833347399987}",20,8,-2.879947944287478,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
423,False,"{'a': 0.5, 'e': 0.330250014099987}",20,0,16.736344640496544,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
424,False,"{'a': 0.5, 'e': 0.328666680799987}",20,0,9.815108051174276,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
425,False,"{'a': 0.5, 'e': 0.327083347499987}",20,0,-20.347940938026394,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
426,False,"{'a': 0.5, 'e': 0.32550001419998703}",30,13,7.954539655917459,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
427,False,"{'a': 0.5, 'e': 0.32391668089998704}",20,11,12.295704507262343,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
428,False,"{'a': 0.5, 'e': 0.32233334759998705}",25,14,2.1554560068311117,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
429,False,"{'a': 0.5, 'e': 0.32075001429998706}",30,0,-0.28861850765906616,"{0: 26, 1: 0, 2: 4, 3: 0, 4: 0}",1
430,False,"{'a': 0.5, 'e': 0.3191666809999871}",20,6,-11.749501490482047,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 0}",1
431,False,"{'a': 0.5, 'e': 0.3175833476999871}",25,12,15.786786742192856,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
432,False,"{'a': 0.5, 'e': 0.3160000143999871}",20,8,14.428487084460015,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
433,False,"{'a': 0.5, 'e': 0.3144166810999871}",20,16,8.286238480837964,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
434,False,"{'a': 0.5, 'e': 0.3128333477999871}",25,3,20.344215173857567,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
435,False,"{'a': 0.5, 'e': 0.3112500144999871}",20,10,4.248277495969252,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
436,False,"{'a': 0.5, 'e': 0.30966668119998714}",30,5,-34.00692574386536,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",1
437,False,"{'a': 0.5, 'e': 0.30808334789998715}",25,0,-79.0833578482409,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 2}",0
438,False,"{'a': 0.5, 'e': 0.30650001459998716}",25,0,-36.50280994510939,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
439,False,"{'a': 0.5, 'e': 0.30491668129998717}",25,7,7.261994886892363,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
440,False,"{'a': 0.5, 'e': 0.3033333479999872}",20,11,16.0665197665121,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
441,False,"{'a': 0.5, 'e': 0.3017500146999872}",35,0,12.857742817972094,"{0: 32, 1: 1, 2: 1, 3: 1, 4: 0}",0
442,False,"{'a': 0.5, 'e': 0.3001666813999872}",20,0,-11.271763499462295,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
443,False,"{'a': 0.5, 'e': 0.2985833480999872}",25,10,11.596198860087451,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
444,False,"{'a': 0.5, 'e': 0.2970000147999872}",20,6,-18.649000316488767,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
445,False,"{'a': 0.5, 'e': 0.29541668149998723}",30,2,-73.80196192711452,"{0: 20, 1: 2, 2: 5, 3: 0, 4: 1}",1
446,False,"{'a': 0.5, 'e': 0.29383334819998724}",20,0,9.460599907397906,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
447,False,"{'a': 0.5, 'e': 0.29225001489998725}",25,0,21.470436852990986,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
448,False,"{'a': 0.5, 'e': 0.29066668159998726}",20,0,-48.0069013825489,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
449,False,"{'a': 0.5, 'e': 0.2890833482999873}",20,6,22.996501909934103,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
450,False,"{'a': 0.5, 'e': 0.2875000149999873}",25,12,-17.390113210516514,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
451,False,"{'a': 0.5, 'e': 0.2859166816999873}",25,14,16.279306954302584,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
452,False,"{'a': 0.5, 'e': 0.2843333483999873}",30,8,-1.8017871424824934,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
453,False,"{'a': 0.5, 'e': 0.2827500150999873}",20,6,2.954825190357176,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
454,False,"{'a': 0.5, 'e': 0.28116668179998733}",25,8,-57.67691129647402,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 2}",1
455,False,"{'a': 0.5, 'e': 0.27958334849998734}",20,14,9.618786727178911,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
456,False,"{'a': 0.5, 'e': 0.27800001519998735}",25,17,15.549018887286968,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
457,False,"{'a': 0.5, 'e': 0.27641668189998736}",25,0,22.548489291822516,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
458,False,"{'a': 0.5, 'e': 0.27483334859998737}",20,0,17.086712850745577,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
459,False,"{'a': 0.5, 'e': 0.2732500152999874}",20,5,-15.53508872253648,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
460,False,"{'a': 0.5, 'e': 0.2716666819999874}",25,0,-0.13385921915833499,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
461,False,"{'a': 0.5, 'e': 0.2700833486999874}",20,8,14.00687011204926,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
462,False,"{'a': 0.5, 'e': 0.2685000153999874}",20,0,-5.2031192792859144,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
463,False,"{'a': 0.5, 'e': 0.2669166820999874}",20,16,9.821653762784862,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
464,False,"{'a': 0.5, 'e': 0.26533334879998743}",25,6,35.694363335996094,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
465,False,"{'a': 0.5, 'e': 0.26375001549998744}",20,0,10.482465786097796,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
466,False,"{'a': 0.5, 'e': 0.26216668219998746}",25,3,33.94383917543888,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
467,False,"{'a': 0.5, 'e': 0.26058334889998747}",30,3,8.145094128610554,"{0: 24, 1: 0, 2: 3, 3: 0, 4: 0}",1
468,False,"{'a': 0.5, 'e': 0.2590000155999875}",25,14,18.65483034262865,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
469,False,"{'a': 0.5, 'e': 0.2574166822999875}",20,6,7.330212950820123,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
470,False,"{'a': 0.5, 'e': 0.2558333489999875}",20,16,8.57958060790737,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
471,False,"{'a': 0.5, 'e': 0.2542500156999875}",20,4,5.827610082479338,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
472,False,"{'a': 0.5, 'e': 0.2526666823999875}",25,13,-12.298807848406849,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
473,False,"{'a': 0.5, 'e': 0.25108334909998753}",35,25,-41.774984313840356,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 1}",1
474,False,"{'a': 0.5, 'e': 0.24950001579998754}",25,13,-21.020217624499523,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
475,False,"{'a': 0.5, 'e': 0.24791668249998755}",20,4,-1.139274269562547,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
476,False,"{'a': 0.5, 'e': 0.24633334919998756}",30,24,8.865952507385702,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
477,False,"{'a': 0.5, 'e': 0.24475001589998757}",20,12,3.7524275105600635,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
478,False,"{'a': 0.5, 'e': 0.24316668259998758}",30,18,13.31812614740938,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
479,False,"{'a': 0.5, 'e': 0.2415833492999876}",30,18,8.49289207194001,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
480,False,"{'a': 0.5, 'e': 0.2400000159999876}",30,10,25.074707965601114,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
481,False,"{'a': 0.5, 'e': 0.23841668269998761}",20,8,-19.50743584255802,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
482,False,"{'a': 0.5, 'e': 0.23683334939998762}",20,0,-18.077981358297492,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",1
483,False,"{'a': 0.5, 'e': 0.23525001609998764}",20,0,2.0246685255133086,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
484,False,"{'a': 0.5, 'e': 0.23366668279998765}",20,6,23.446247910241745,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
485,False,"{'a': 0.5, 'e': 0.23208334949998766}",20,11,-8.76802104506168,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
486,False,"{'a': 0.5, 'e': 0.23050001619998767}",25,15,-35.74772897502119,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
487,False,"{'a': 0.5, 'e': 0.22891668289998768}",35,11,-27.59580201687308,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 1}",1
488,False,"{'a': 0.5, 'e': 0.2273333495999877}",25,10,20.125440086103303,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
489,False,"{'a': 0.5, 'e': 0.2257500162999877}",25,19,7.0419462741645145,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
490,False,"{'a': 0.5, 'e': 0.2241666829999877}",20,16,7.373113829271777,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
491,False,"{'a': 0.5, 'e': 0.22258334969998772}",25,0,-20.548911280718457,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 1}",0
492,False,"{'a': 0.5, 'e': 0.22100001639998773}",20,13,12.79644436296882,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
493,False,"{'a': 0.5, 'e': 0.21941668309998774}",30,0,3.743198507270436,"{0: 27, 1: 0, 2: 2, 3: 1, 4: 0}",1
494,False,"{'a': 0.5, 'e': 0.21783334979998775}",20,9,17.23220143330891,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
495,False,"{'a': 0.5, 'e': 0.21625001649998776}",20,16,8.10836673316476,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
496,False,"{'a': 0.5, 'e': 0.21466668319998777}",20,14,-2.3226843588191173,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
497,False,"{'a': 0.5, 'e': 0.21308334989998778}",20,9,20.82954346817485,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
498,False,"{'a': 0.5, 'e': 0.2115000165999878}",20,8,-2.2264320876594486,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
499,False,"{'a': 0.5, 'e': 0.2099166832999878}",25,9,13.834499276929986,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
500,False,"{'a': 0.5, 'e': 0.20833334999998782}",25,13,-53.08660563566859,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 1}",1
501,False,"{'a': 0.5, 'e': 0.20675001669998783}",25,13,10.928908752800545,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
502,False,"{'a': 0.5, 'e': 0.20516668339998784}",20,11,-3.2529068045345317,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
503,False,"{'a': 0.5, 'e': 0.20358335009998785}",20,10,17.909618453175792,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
504,False,"{'a': 0.5, 'e': 0.20200001679998786}",30,10,12.799484341874814,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
505,False,"{'a': 0.5, 'e': 0.20041668349998787}",20,12,9.216775750374044,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
506,False,"{'a': 0.5, 'e': 0.19883335019998788}",20,8,13.305742742388208,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
507,False,"{'a': 0.5, 'e': 0.1972500168999879}",20,12,13.077971708999815,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
508,False,"{'a': 0.5, 'e': 0.1956666835999879}",30,17,24.688783681014552,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
509,False,"{'a': 0.5, 'e': 0.1940833502999879}",25,13,23.701772798689316,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
510,False,"{'a': 0.5, 'e': 0.19250001699998792}",20,1,9.819786656256763,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
511,False,"{'a': 0.5, 'e': 0.19091668369998793}",25,3,-13.821955558134807,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 0}",1
512,False,"{'a': 0.5, 'e': 0.18933335039998794}",20,0,5.6360094895894,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
513,False,"{'a': 0.5, 'e': 0.18775001709998795}",20,13,13.634548920544733,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
514,False,"{'a': 0.5, 'e': 0.18616668379998796}",20,1,29.055743311911495,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
515,False,"{'a': 0.5, 'e': 0.18458335049998797}",25,0,30.3430752937694,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
516,False,"{'a': 0.5, 'e': 0.18300001719998799}",25,16,2.010714644567015,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
517,False,"{'a': 0.5, 'e': 0.181416683899988}",25,3,31.47056670325811,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
518,False,"{'a': 0.5, 'e': 0.179833350599988}",20,6,26.354574987162568,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
519,False,"{'a': 0.5, 'e': 0.17825001729998802}",20,5,18.30586990897179,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
520,False,"{'a': 0.5, 'e': 0.17666668399998803}",20,7,-0.33739835393965567,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
521,False,"{'a': 0.5, 'e': 0.17508335069998804}",20,6,-33.728117368533375,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
522,False,"{'a': 0.5, 'e': 0.17350001739998805}",20,3,10.603392166567136,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
523,False,"{'a': 0.5, 'e': 0.17191668409998806}",20,0,31.28658444962721,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
524,False,"{'a': 0.5, 'e': 0.17033335079998807}",25,0,-20.694977866464686,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
525,False,"{'a': 0.5, 'e': 0.16875001749998808}",30,15,29.202446230032074,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
526,False,"{'a': 0.5, 'e': 0.1671666841999881}",20,9,18.00793997556071,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
527,False,"{'a': 0.5, 'e': 0.1655833508999881}",25,3,16.904946652991207,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
528,False,"{'a': 0.5, 'e': 0.1640000175999881}",20,5,31.003666235382937,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
529,False,"{'a': 0.5, 'e': 0.16241668429998812}",25,15,14.074509974555703,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
530,False,"{'a': 0.5, 'e': 0.16083335099998813}",20,0,11.219747894311888,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
531,False,"{'a': 0.5, 'e': 0.15925001769998814}",20,9,18.373072029481193,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
532,False,"{'a': 0.5, 'e': 0.15766668439998816}",20,10,-21.70555908255478,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
533,False,"{'a': 0.5, 'e': 0.15608335109998817}",20,16,10.767972792892053,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
534,False,"{'a': 0.5, 'e': 0.15450001779998818}",35,19,32.72054356111298,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
535,False,"{'a': 0.5, 'e': 0.1529166844999882}",20,2,21.999841572466266,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
536,False,"{'a': 0.5, 'e': 0.1513333511999882}",35,21,30.49320017643347,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
537,False,"{'a': 0.5, 'e': 0.1497500178999882}",20,2,32.612213744609065,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
538,False,"{'a': 0.5, 'e': 0.14816668459998822}",20,8,20.31371763283722,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
539,False,"{'a': 0.5, 'e': 0.14658335129998823}",35,13,39.50224329248303,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
540,False,"{'a': 0.5, 'e': 0.14500001799998824}",20,6,21.124526293957334,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
541,False,"{'a': 0.5, 'e': 0.14341668469998825}",30,3,14.904702415222811,"{0: 24, 1: 2, 2: 1, 3: 0, 4: 0}",1
542,False,"{'a': 0.5, 'e': 0.14183335139998826}",25,19,14.61875894391546,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
543,False,"{'a': 0.5, 'e': 0.14025001809998827}",30,18,23.2909713634929,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
